sample_id,turn,stage,clarification,intent_seed,specificity,category,typed_constraints,negations,profile_tags,asked_attributes,question,question_diagnostic,candidate_pool_size,top_10,latency_ms,oracle_joined_after_freeze,oracle_scenario_type,oracle_target_asin,diagnostic_target_rank
public_0028,4,reranker,fixed_other,buying,specific,Card Cases & Money Organizers Wallets,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""leather""}, {""explicit"": false, ""hard"": false, ""kind"": ""color"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""color: black""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Leather""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Polyester lining""}]",[],"[""material"", ""fit""]","[""other""]",other,"{""fixed"": true}",50,"[""B08172T8MD"", ""B07SQFLSGJ"", ""B008KWRQ48"", ""B00793M0Z4"", ""B008UZO4KO"", ""B014KPGIG0"", ""B07NVXYHLX"", ""B00X6OGGTG"", ""B002JIO3RC"", ""B0099NSYPM""]",37.9425999999512,True,buying,B0B9ZYDDZ1,
public_0028,5,reranker,fixed_other,buying,specific,Card Cases & Money Organizers Wallets,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""leather""}, {""explicit"": false, ""hard"": false, ""kind"": ""color"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""color: black""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Leather""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Polyester lining""}]",[],"[""material"", ""fit""]","[""other""]",other,"{""fixed"": true}",50,"[""B08172T8MD"", ""B07SQFLSGJ"", ""B008KWRQ48"", ""B00793M0Z4"", ""B008UZO4KO"", ""B014KPGIG0"", ""B07NVXYHLX"", ""B00X6OGGTG"", ""B002JIO3RC"", ""B0099NSYPM""]",28.24509999481961,True,buying,B0B9ZYDDZ1,
public_0028,6,reranker,fixed_other,buying,specific,Card Cases & Money Organizers Wallets,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""leather""}, {""explicit"": false, ""hard"": false, ""kind"": ""color"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""color: black""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Leather""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Polyester lining""}]",[],"[""material"", ""fit""]","[""other""]",other,"{""fixed"": true}",50,"[""B08172T8MD"", ""B07SQFLSGJ"", ""B008KWRQ48"", ""B00793M0Z4"", ""B008UZO4KO"", ""B014KPGIG0"", ""B07NVXYHLX"", ""B00X6OGGTG"", ""B002JIO3RC"", ""B0099NSYPM""]",31.52119999867864,True,buying,B0B9ZYDDZ1,
public_0028,7,reranker,fixed_other,buying,specific,Card Cases & Money Organizers Wallets,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""leather""}, {""explicit"": false, ""hard"": false, ""kind"": ""color"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""color: black""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Leather""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Polyester lining""}]",[],"[""material"", ""fit""]","[""other""]",other,"{""fixed"": true}",50,"[""B08172T8MD"", ""B07SQFLSGJ"", ""B008KWRQ48"", ""B00793M0Z4"", ""B008UZO4KO"", ""B014KPGIG0"", ""B07NVXYHLX"", ""B00X6OGGTG"", ""B002JIO3RC"", ""B0099NSYPM""]",33.95959999761544,True,buying,B0B9ZYDDZ1,
public_0028,8,reranker,fixed_other,buying,specific,Card Cases & Money Organizers Wallets,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""leather""}, {""explicit"": false, ""hard"": false, ""kind"": ""color"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""color: black""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Leather""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Polyester lining""}]",[],"[""material"", ""fit""]","[""other""]",other,"{""fixed"": true}",50,"[""B08172T8MD"", ""B07SQFLSGJ"", ""B008KWRQ48"", ""B00793M0Z4"", ""B008UZO4KO"", ""B014KPGIG0"", ""B07NVXYHLX"", ""B00X6OGGTG"", ""B002JIO3RC"", ""B0099NSYPM""]",28.885799983981997,True,buying,B0B9ZYDDZ1,
public_0028,9,reranker,fixed_other,buying,specific,Card Cases & Money Organizers Wallets,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""leather""}, {""explicit"": false, ""hard"": false, ""kind"": ""color"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""color: black""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Leather""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Polyester lining""}]",[],"[""material"", ""fit""]","[""other""]",other,"{""fixed"": true}",50,"[""B08172T8MD"", ""B07SQFLSGJ"", ""B008KWRQ48"", ""B00793M0Z4"", ""B008UZO4KO"", ""B014KPGIG0"", ""B07NVXYHLX"", ""B00X6OGGTG"", ""B002JIO3RC"", ""B0099NSYPM""]",24.395899992669,True,buying,B0B9ZYDDZ1,
public_0028,10,reranker,fixed_other,buying,specific,Card Cases & Money Organizers Wallets,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""leather""}, {""explicit"": false, ""hard"": false, ""kind"": ""color"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""color: black""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Leather""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Polyester lining""}]",[],"[""material"", ""fit""]","[""other""]",other,"{""fixed"": true}",50,"[""B08172T8MD"", ""B07SQFLSGJ"", ""B008KWRQ48"", ""B00793M0Z4"", ""B008UZO4KO"", ""B014KPGIG0"", ""B07NVXYHLX"", ""B00X6OGGTG"", ""B002JIO3RC"", ""B0099NSYPM""]",26.362599979620427,True,buying,B0B9ZYDDZ1,
public_0035,1,reranker,fixed_other,browsing,exploratory,Athletic Walking,[],[],"[""material"", ""performance"", ""durability""]","[""other""]",other,"{""fixed"": true}",100,"[""B0925MM7CD"", ""B0B6TPKVHX"", ""B08ZK7NZBX"", ""B09YQCNHZG"", ""B0BLRS4D39"", ""B019ELI8TA"", ""B07L3W74QQ"", ""B08RMT7665"", ""B09D96W56J"", ""B00MES8EIQ""]",20.482299994910136,True,boundary,B0BN6CCHB7,
public_0035,2,reranker,fixed_other,browsing,exploratory,Athletic Walking,[],[],"[""material"", ""performance"", ""durability""]","[""other""]",other,"{""fixed"": true}",100,"[""B0925MM7CD"", ""B0B6TPKVHX"", ""B08ZK7NZBX"", ""B09YQCNHZG"", ""B0BLRS4D39"", ""B019ELI8TA"", ""B07L3W74QQ"", ""B08RMT7665"", ""B09D96W56J"", ""B00MES8EIQ""]",23.562499991385266,True,boundary,B0BN6CCHB7,
public_0035,3,reranker,fixed_other,browsing,specific,Athletic Walking,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""fabric""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""100% Textile""}]",[],"[""material"", ""performance"", ""durability""]","[""other""]",other,"{""fixed"": true}",50,"[""B00MES8EIQ"", ""B00UZ23FRI"", ""B0BN6CCHB7"", ""B00I9TMYVC"", ""B09JLJP8VS"", ""B078GTVCS6"", ""B09N72WTDH"", ""B01IIZCU56"", ""B00HF5K0XU"", ""B00T9BL8AM""]",34.849699994083494,True,boundary,B0BN6CCHB7,3
public_0039,1,reranker,fixed_other,browsing,exploratory,Women Jerseys,[],[],"[""comfort"", ""performance"", ""durability"", ""style""]","[""other""]",other,"{""fixed"": true}",100,"[""B009GJ6WLM"", ""B09KMX2SZR"", ""B008WICX9S"", ""B077Y6TRFD"", ""B088B5V3D5"", ""B07Y8F4JTC"", ""B01CE5HHAY"", ""B004R1NN4S"", ""B084B4VYMR"", ""B00R8KLOWI""]",26.124299998627976,True,browsing,B07TZCJW9X,
public_0039,2,reranker,fixed_other,browsing,specific,Women Jerseys,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""80% Polyester, 20% Spandex""}]",[],"[""comfort"", ""performance"", ""durability"", ""style""]","[""other""]",other,"{""fixed"": true}",50,"[""B07TZCJW9X"", ""B00R40TA3C"", ""B073WNW7N3"", ""B08KXMJSZK"", ""B084B4VYMR"", ""B06XFVLQPN"", ""B0037252HO"", ""B07BK1F1LB"", ""B009GJ6WLM"", ""B07QWL9PB7""]",226.00860000238754,True,browsing,B07TZCJW9X,1
public_0040,1,reranker,fixed_other,browsing,exploratory,Active Pants Sweatpants,[],[],"[""material"", ""comfort"", ""fit"", ""style""]","[""other""]",other,"{""fixed"": true}",100,"[""B07XXJRC62"", ""B07KSW1CVQ"", ""B08K8N3TGP"", ""B09QGLP7DG"", ""B08938H44N"", ""B09X439MFW"", ""B08DFVFZSP"", ""B087PNX5ZT"", ""B08LQGQY6F"", ""B099FCZVV3""]",21.424300008220598,True,browsing,B08ZJWTCDR,
public_0040,2,reranker,fixed_other,browsing,specific,Active Pants Sweatpants,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""color"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""color: black""}]",[],"[""material"", ""comfort"", ""fit"", ""style""]","[""other""]",other,"{""fixed"": true}",50,"[""B08HRF95DQ"", ""B017ZDZ1K8"", ""B00O12O126"", ""B09X439MFW"", ""B09NB7MT7M"", ""B08FL9B9NR"", ""B07XK9FTNR"", ""B01E5C3RLM"", ""B00HQNL47M"", ""B097SM8WDS""]",22.74689998012036,True,browsing,B08ZJWTCDR,
public_0040,3,reranker,fixed_other,browsing,specific,Active Pants Sweatpants,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""color"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""color: black""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""100% Cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}]",[],"[""material"", ""comfort"", ""fit"", ""style""]","[""other""]",other,"{""fixed"": true}",50,"[""B08FL9B9NR"", ""B09NB7MT7M"", ""B07L4ZQWLB"", ""B0BYCW1T1C"", ""B07S1LNZZH"", ""B07SXBCKM6"", ""B0B1HLDQ61"", ""B097SM8WDS"", ""B08ZJWTCDR"", ""B093BVDGSK""]",24.874299997463822,True,browsing,B08ZJWTCDR,9
public_0052,1,reranker,fixed_other,buying,mixed,Tees & Blouses Tunics,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": true, ""source"": ""ambiguous_disclosure"", ""source_turn"": 1, ""strength"": 0.7, ""value"": ""Hand Wash Only""}]",[],"[""comfort"", ""style"", ""material""]","[""other""]",other,"{""fixed"": true}",75,"[""B00XV4CKDW"", ""B07XBPVLSD"", ""B076M663KT"", ""B09QRMJQ4J"", ""B07L8Y63VB"", ""B09MSY8926"", ""B07R4X4HH7"", ""B097N238QP"", ""B00U9TV0WY"", ""B071HDP43V""]",22.720700013451278,True,intent_override,B09G2ZNZY4,
public_0052,2,reranker,fixed_other,buying,specific,Tees & Blouses Tunics,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": true, ""source"": ""ambiguous_disclosure"", ""source_turn"": 1, ""strength"": 0.7, ""value"": ""Hand Wash Only""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""60% polyester""}]",[],"[""comfort"", ""style"", ""material""]","[""other""]",other,"{""fixed"": true}",50,"[""B07W7X9SSR"", ""B07R8JTSL7"", ""B09G2ZNZY4"", ""B08CZ9TVQT"", ""B097N238QP"", ""B07L8Y63VB"", ""B08L4KLZDS"", ""B075YDLHCJ"", ""B089W4ZPWV"", ""B09VY9TD7N""]",32.81350000179373,True,intent_override,B09G2ZNZY4,3
public_0052,3,reranker,fixed_other,buying,specific,Tees & Blouses Tunics,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""60% polyester""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Hand Wash Only""}]","[""comfort"", ""style"", ""material""]","[""other""]",other,"{""fixed"": true}",50,"[""B075KWDCN3"", ""B0BD4QJ21V"", ""B095NNNXDN"", ""B0B7VYPTYQ"", ""B07VBZG1WN"", ""B08FYN6CBS"", ""B07WV1SC15"", ""B0BP2CSW2D"", ""B08DXV8WR3"", ""B0713MH94B""]",23.22259999345988,True,intent_override,B09G2ZNZY4,
public_0052,4,reranker,fixed_other,buying,specific,Tees & Blouses Tunics,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""60% polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Button closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Hand Wash Only""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Hand Wash Only""}]","[""comfort"", ""style"", ""material""]","[""other""]",other,"{""fixed"": true}",50,"[""B09G2ZNZY4"", ""B075YDLHCJ"", ""B0BP2CSW2D"", ""B07PP1V31X"", ""B08D6BM126"", ""B07R8JTSL7"", ""B07L8Y63VB"", ""B075KWDCN3"", ""B08KRGMNL4"", ""B07Z8NTWVV""]",22.07420000922866,True,intent_override,B09G2ZNZY4,1
public_0053,1,reranker,fixed_other,buying,specific,Travel Accessories Passport Covers,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""leather""}]",[],"[""material"", ""fit""]","[""other""]",other,"{""fixed"": true}",50,"[""B01DKXULIO"", ""B07TZK3GZK"", ""B08KWQR9YN"", ""B00Z91DYPI"", ""B07W4PP3M9"", ""B07ZR88YLW"", ""B000R4JP7S"", ""B099FJP9KP"", ""B001COIINO"", ""B01M2YFAGT""]",23.300000000745058,True,buying,B07TZK3GZK,2
public_0054,1,reranker,fixed_other,buying,specific,Women Fashion Hoodies & Sweatshirts,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""fabric""}]",[],"[""weather"", ""comfort"", ""durability"", ""style""]","[""other""]",other,"{""fixed"": true}",50,"[""B09BJMYCQ8"", ""B07X3CX1C3"", ""B08K3J2XNY"", ""B08P7HS6QL"", ""B0BMLTW4D5"", ""B07RP71WXG"", ""B09L1K3BJT"", ""B07WQX9SM2"", ""B07VSNK5J1"", ""B08KGDSNTR""]",22.811900009401143,True,buying,B08PP1ZJQ5,
public_0054,2,reranker,fixed_other,buying,specific,Women Fashion Hoodies & Sweatshirts,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""fabric""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Soft Fabric""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Pull On closure""}]",[],"[""weather"", ""comfort"", ""durability"", ""style""]","[""other""]",other,"{""fixed"": true}",50,"[""B07X3CX1C3"", ""B0893RM7HK"", ""B07ZVF8S3X"", ""B01879PLQ8"", ""B07VSNK5J1"", ""B09C1Z192C"", ""B08PP1ZJQ5"", ""B08JPVWF9W"", ""B08DD9X139"", ""B07G1TC1X8""]",23.92809998127632,True,buying,B08PP1ZJQ5,7
public_0055,1,reranker,fixed_other,browsing,exploratory,Shoes Mules & Clogs,[],[],"[""fit"", ""comfort"", ""material"", ""style""]","[""other""]",other,"{""fixed"": true}",100,"[""B007IDERHO"", ""B0B74XT5PT"", ""B08DXRGQKS"", ""B082WXH61Q"", ""B091CVBDB2"", ""B094BZMRLZ"", ""B091CTCW83"", ""B096KWG7YN"", ""B0814CS8MN"", ""B000H76YK6""]",21.090299997013062,True,browsing,B0C1TDJ9HZ,
public_0055,2,reranker,fixed_other,browsing,specific,Shoes Mules & Clogs,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""100% Croslite Foam""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Imported""}]",[],"[""fit"", ""comfort"", ""material"", ""style""]","[""other""]",other,"{""fixed"": true}",50,"[""B01A6LZT26"", ""B01A6LZQ60"", ""B00LUOJUE2"", ""B00LUOJCH2"", ""B0014C40B8"", ""B0C1TDJ9HZ"", ""B010WE6VHO"", ""B01HQAMJ8W"", ""B085RX192V"", ""B00LWS1V5W""]",24.872599984519184,True,browsing,B0C1TDJ9HZ,6
