sample_id,scenario_type,constraint_position,constraint,field,occurs_exactly_in_target_field,all_matching_fields,matching_field_count,category_only_target_rank,with_constraint_target_rank,rank_improvement,oracle_only
public_0010,buying,1,fabric,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0010,buying,1,fabric,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0010,buying,1,fabric,categories,False,"[""features""]",1,18,18,0,True
public_0010,buying,1,fabric,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0010,buying,1,fabric,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0010,buying,2,"Stretchy fabric: 95% modal, 5% spandex",title,False,"[""features""]",1,8647,9006,-359,True
public_0010,buying,2,"Stretchy fabric: 95% modal, 5% spandex",features,True,"[""features""]",1,6,1,5,True
public_0010,buying,2,"Stretchy fabric: 95% modal, 5% spandex",details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0010,buying,2,"Stretchy fabric: 95% modal, 5% spandex",description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0010,buying,2,"Stretchy fabric: 95% modal, 5% spandex",categories,False,"[""features""]",1,18,18,0,True
public_0010,buying,2,"Stretchy fabric: 95% modal, 5% spandex",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0010,buying,2,"Stretchy fabric: 95% modal, 5% spandex",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0010,buying,3,Imported,title,False,"[""features""]",1,8647,8650,-3,True
public_0010,buying,3,Imported,features,True,"[""features""]",1,6,6,0,True
public_0010,buying,3,Imported,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0010,buying,3,Imported,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0010,buying,3,Imported,categories,False,"[""features""]",1,18,18,0,True
public_0010,buying,3,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0010,buying,3,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0010,buying,4,Snap closure,title,False,"[""features""]",1,8647,8809,-162,True
public_0010,buying,4,Snap closure,features,True,"[""features""]",1,6,3,3,True
public_0010,buying,4,Snap closure,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0010,buying,4,Snap closure,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0010,buying,4,Snap closure,categories,False,"[""features""]",1,18,18,0,True
public_0010,buying,4,Snap closure,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0010,buying,4,Snap closure,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0011,browsing,1,cotton,title,True,"[""title"", ""features"", ""description""]",3,not_retrieved,687,,True
public_0011,browsing,1,cotton,features,True,"[""title"", ""features"", ""description""]",3,14,12,2,True
public_0011,browsing,1,cotton,details,False,"[""title"", ""features"", ""description""]",3,1,2,-1,True
public_0011,browsing,1,cotton,description,True,"[""title"", ""features"", ""description""]",3,107,30,77,True
public_0011,browsing,1,cotton,categories,False,"[""title"", ""features"", ""description""]",3,45,45,0,True
public_0011,browsing,1,cotton,store,False,"[""title"", ""features"", ""description""]",3,not_retrieved,not_retrieved,,True
public_0011,browsing,1,cotton,price,False,"[""title"", ""features"", ""description""]",3,not_retrieved,not_retrieved,,True
public_0011,browsing,2,100% Cotton,title,False,"[""features""]",1,not_retrieved,951,,True
public_0011,browsing,2,100% Cotton,features,True,"[""features""]",1,14,10,4,True
public_0011,browsing,2,100% Cotton,details,False,"[""features""]",1,1,37,-36,True
public_0011,browsing,2,100% Cotton,description,False,"[""features""]",1,107,64,43,True
public_0011,browsing,2,100% Cotton,categories,False,"[""features""]",1,45,45,0,True
public_0011,browsing,2,100% Cotton,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0011,browsing,2,100% Cotton,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0011,browsing,3,Imported,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0011,browsing,3,Imported,features,True,"[""features""]",1,14,11,3,True
public_0011,browsing,3,Imported,details,False,"[""features""]",1,1,1,0,True
public_0011,browsing,3,Imported,description,False,"[""features""]",1,107,226,-119,True
public_0011,browsing,3,Imported,categories,False,"[""features""]",1,45,45,0,True
public_0011,browsing,3,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0011,browsing,3,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0011,browsing,4,undershirts closure,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0011,browsing,4,undershirts closure,features,True,"[""features""]",1,14,12,2,True
public_0011,browsing,4,undershirts closure,details,False,"[""features""]",1,1,1,0,True
public_0011,browsing,4,undershirts closure,description,False,"[""features""]",1,107,270,-163,True
public_0011,browsing,4,undershirts closure,categories,False,"[""features""]",1,45,45,0,True
public_0011,browsing,4,undershirts closure,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0011,browsing,4,undershirts closure,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0012,browsing,1,polyester,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0012,browsing,1,polyester,features,True,"[""features""]",1,not_retrieved,12547,,True
public_0012,browsing,1,polyester,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0012,browsing,1,polyester,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0012,browsing,1,polyester,categories,False,"[""features""]",1,361,361,0,True
public_0012,browsing,1,polyester,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0012,browsing,1,polyester,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0012,browsing,2,"95% Polyester, 5% Spandex",title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0012,browsing,2,"95% Polyester, 5% Spandex",features,True,"[""features""]",1,not_retrieved,1801,,True
public_0012,browsing,2,"95% Polyester, 5% Spandex",details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0012,browsing,2,"95% Polyester, 5% Spandex",description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0012,browsing,2,"95% Polyester, 5% Spandex",categories,False,"[""features""]",1,361,361,0,True
public_0012,browsing,2,"95% Polyester, 5% Spandex",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0012,browsing,2,"95% Polyester, 5% Spandex",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0012,browsing,3,Imported,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0012,browsing,3,Imported,features,True,"[""features""]",1,not_retrieved,17782,,True
public_0012,browsing,3,Imported,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0012,browsing,3,Imported,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0012,browsing,3,Imported,categories,False,"[""features""]",1,361,361,0,True
public_0012,browsing,3,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0012,browsing,3,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0012,browsing,4,Wrap closure,title,False,"[""features""]",1,not_retrieved,683,,True
public_0012,browsing,4,Wrap closure,features,True,"[""features""]",1,not_retrieved,291,,True
public_0012,browsing,4,Wrap closure,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0012,browsing,4,Wrap closure,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0012,browsing,4,Wrap closure,categories,False,"[""features""]",1,361,399,-38,True
public_0012,browsing,4,Wrap closure,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0012,browsing,4,Wrap closure,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0013,intent_override,1,Rubber sole,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0013,intent_override,1,Rubber sole,features,True,"[""features""]",1,115,46,69,True
public_0013,intent_override,1,Rubber sole,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0013,intent_override,1,Rubber sole,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0013,intent_override,1,Rubber sole,categories,False,"[""features""]",1,521,521,0,True
public_0013,intent_override,1,Rubber sole,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0013,intent_override,1,Rubber sole,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0013,intent_override,2,Textile Upper. Textile Covered EVA Footbed. Rubber Outsole,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0013,intent_override,2,Textile Upper. Textile Covered EVA Footbed. Rubber Outsole,features,True,"[""features""]",1,115,1,114,True
public_0013,intent_override,2,Textile Upper. Textile Covered EVA Footbed. Rubber Outsole,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0013,intent_override,2,Textile Upper. Textile Covered EVA Footbed. Rubber Outsole,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0013,intent_override,2,Textile Upper. Textile Covered EVA Footbed. Rubber Outsole,categories,False,"[""features""]",1,521,521,0,True
public_0013,intent_override,2,Textile Upper. Textile Covered EVA Footbed. Rubber Outsole,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0013,intent_override,2,Textile Upper. Textile Covered EVA Footbed. Rubber Outsole,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0013,intent_override,3,Received APMA (American Podiatric Medical Association) Seal of Acceptance,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0013,intent_override,3,Received APMA (American Podiatric Medical Association) Seal of Acceptance,features,True,"[""features""]",1,115,2,113,True
public_0013,intent_override,3,Received APMA (American Podiatric Medical Association) Seal of Acceptance,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0013,intent_override,3,Received APMA (American Podiatric Medical Association) Seal of Acceptance,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0013,intent_override,3,Received APMA (American Podiatric Medical Association) Seal of Acceptance,categories,False,"[""features""]",1,521,676,-155,True
public_0013,intent_override,3,Received APMA (American Podiatric Medical Association) Seal of Acceptance,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0013,intent_override,3,Received APMA (American Podiatric Medical Association) Seal of Acceptance,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0013,intent_override,4,"YOUR NEW FAVORITE SLIPPERS: Slip into divine comfort with Gemma, a plush mule-style spa slipper with an adjustable hook-and-loop closure across the vamp",title,False,"[""features""]",1,not_retrieved,122,,True
public_0013,intent_override,4,"YOUR NEW FAVORITE SLIPPERS: Slip into divine comfort with Gemma, a plush mule-style spa slipper with an adjustable hook-and-loop closure across the vamp",features,True,"[""features""]",1,115,1,114,True
public_0013,intent_override,4,"YOUR NEW FAVORITE SLIPPERS: Slip into divine comfort with Gemma, a plush mule-style spa slipper with an adjustable hook-and-loop closure across the vamp",details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0013,intent_override,4,"YOUR NEW FAVORITE SLIPPERS: Slip into divine comfort with Gemma, a plush mule-style spa slipper with an adjustable hook-and-loop closure across the vamp",description,False,"[""features""]",1,not_retrieved,2,,True
public_0013,intent_override,4,"YOUR NEW FAVORITE SLIPPERS: Slip into divine comfort with Gemma, a plush mule-style spa slipper with an adjustable hook-and-loop closure across the vamp",categories,False,"[""features""]",1,521,629,-108,True
public_0013,intent_override,4,"YOUR NEW FAVORITE SLIPPERS: Slip into divine comfort with Gemma, a plush mule-style spa slipper with an adjustable hook-and-loop closure across the vamp",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0013,intent_override,4,"YOUR NEW FAVORITE SLIPPERS: Slip into divine comfort with Gemma, a plush mule-style spa slipper with an adjustable hook-and-loop closure across the vamp",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0014,browsing,1,cotton,title,False,"[""features"", ""description""]",2,30,82,-52,True
public_0014,browsing,1,cotton,features,True,"[""features"", ""description""]",2,16,8,8,True
public_0014,browsing,1,cotton,details,False,"[""features"", ""description""]",2,not_retrieved,not_retrieved,,True
public_0014,browsing,1,cotton,description,True,"[""features"", ""description""]",2,13,12,1,True
public_0014,browsing,1,cotton,categories,False,"[""features"", ""description""]",2,40,40,0,True
public_0014,browsing,1,cotton,store,False,"[""features"", ""description""]",2,not_retrieved,not_retrieved,,True
public_0014,browsing,1,cotton,price,False,"[""features"", ""description""]",2,not_retrieved,not_retrieved,,True
public_0014,browsing,2,"Solids: 100% Cotton; heathers: 75% cotton, 25% polyester",title,False,"[""features""]",1,30,94,-64,True
public_0014,browsing,2,"Solids: 100% Cotton; heathers: 75% cotton, 25% polyester",features,True,"[""features""]",1,16,1,15,True
public_0014,browsing,2,"Solids: 100% Cotton; heathers: 75% cotton, 25% polyester",details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
